game_id,vis_team,home_team,vis_score,home_score,OT,Roof,Surface,Temperature,Humidity,Wind_Speed,Vegas_Line,Vegas_Favorite,Over_Under,game_date.x,season,game_date.y,player_id,pos,player,team,pass_cmp,pass_att,pass_yds,pass_td,pass_int,pass_sacked,pass_sacked_yds,pass_long,pass_rating,rush_att,rush_yds,rush_td,rush_long,targets,rec,rec_yds,rec_td,rec_long,fumbles_lost,rush_scrambles,designed_rush_att,comb_pass_rush_play,comb_pass_play,comb_rush_play,Team_abbrev,Opponent_abbrev,two_point_conv,total_ret_td,offensive_fumble_recovery_td,pass_yds_bonus,rush_yds_bonus,rec_yds_bonus,Total_DKP,Off_DKP,Total_FDP,Off_FDP,pass_target_yds,pass_poor_throws,pass_blitzed,pass_hurried,rush_yds_before_contact,rush_yac,rush_broken_tackles,rec_air_yds,rec_yac,rec_drops,offense,off_pct,last_300_median_DKP,last_300_median_FDP,last_600_median_DKP,last_600_median_FDP
202011010kan,NYJ,KAN,9,35,FALSE,outdoors,astroturf,52,0,11,-20,KAN,49,44136,2020,44136,DarnSa00,QB,Sam Darnold ,NYJ,18,30,133,0,0,1,5,27,70.6,4,21,0,6,0,0,0,0,0,0,4,0,35,35,0,NYJ,KAN,0,0,0,0,0,0,7.42,7.42,7.42,7.42,193,6,15,0,11,10,0,0,0,0,57,100,11.86,11.2,12.85,11.53
202011010kan,NYJ,KAN,9,35,FALSE,outdoors,astroturf,52,0,11,-20,KAN,49,44136,2020,44136,MimsDe00,WR,Denzel Mims ,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,42,0,27,0,0,0,0,0,0,NYJ,KAN,0,0,0,0,0,0,6.2,6.2,5.2,5.2,0,0,0,0,0,0,0,54,6,0,55,96,NA,NA,NA,NA
202011010kan,NYJ,KAN,9,35,FALSE,outdoors,astroturf,52,0,11,-20,KAN,49,44136,2020,44136,BerrBr00,WR,Braxton Berrios,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,34,0,15,0,0,0,0,0,0,NYJ,KAN,0,0,0,0,0,0,11.4,11.4,7.4,7.4,0,0,0,0,0,0,0,38.5,25,1,48,84,11.95,9.95,11.95,9.95
202011010kan,NYJ,KAN,9,35,FALSE,outdoors,astroturf,52,0,11,-20,KAN,49,44136,2020,44136,SmitJe03,WR,Jeff Smith,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,29,0,15,0,0,0,0,0,0,NYJ,KAN,0,0,0,0,0,0,5.9,5.9,4.4,4.4,0,0,0,0,0,0,0,84.8,18,1,48,84,5.3,3.8,5.3,3.8
202011010kan,NYJ,KAN,9,35,FALSE,outdoors,astroturf,52,0,11,-20,KAN,49,44136,2020,44136,HernCh00,TE,Chris Herndon,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,3,1,0,0,0,0,0,NYJ,KAN,0,0,0,0,0,0,0.3,0.3,-1.2,-1.2,0,0,0,0,0,0,0,11,6,0,40,70,5.1,3.6,5.1,3.6
202011010kan,NYJ,KAN,9,35,FALSE,outdoors,astroturf,52,0,11,-20,KAN,49,44136,2020,44136,PeriLa00,RB,La'Mical Perine ,NYJ,0,0,0,0,0,0,0,0,0,8,27,0,9,2,2,6,0,5,0,0,8,8,0,8,NYJ,KAN,0,0,0,0,0,0,5.3,5.3,4.3,4.3,0,0,0,0,11,16,0,-5,11,0,28,49,NA,NA,NA,NA
202011010kan,NYJ,KAN,9,35,FALSE,outdoors,astroturf,52,0,11,-20,KAN,49,44136,2020,44136,GoreFr00,RB,Frank Gore,NYJ,0,0,0,0,0,0,0,0,0,10,30,0,7,0,0,0,0,0,0,0,10,10,0,10,NYJ,KAN,0,0,0,0,0,0,3,3,3,3,0,0,0,0,10,20,0,0,0,0,22,39,NA,NA,NA,NA
202011010kan,NYJ,KAN,9,35,FALSE,outdoors,astroturf,52,0,11,-20,KAN,49,44136,2020,44136,SmitVy00,WR,Vyncint Smith,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,0,13,0,0,0,0,0,0,NYJ,KAN,0,0,0,0,0,0,2.3,2.3,1.8,1.8,0,0,0,0,0,0,0,12,1,0,13,23,NA,NA,6.2,4.7
202011010kan,NYJ,KAN,9,35,FALSE,outdoors,astroturf,52,0,11,-20,KAN,49,44136,2020,44136,JohnTy02,RB,Ty Johnson,NYJ,0,0,0,0,0,0,0,0,0,3,15,0,8,1,1,6,0,6,0,0,3,3,0,3,NYJ,KAN,0,0,0,0,0,0,3.1,3.1,2.6,2.6,0,0,0,0,3,12,0,-1,7,0,6,11,NA,NA,NA,NA
202011010kan,NYJ,KAN,9,35,FALSE,outdoors,astroturf,52,0,11,-20,KAN,49,44136,2020,44136,MahoPa00,QB,Patrick Mahomes ,KAN,31,42,416,5,0,0,0,41,144.4,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,KAN,NYJ,0,0,0,1,0,0,39.64,39.64,36.64,36.64,388,7,16,1,0,0,0,0,0,0,54,82,20.6,20.6,21.27,20.52
202011010kan,NYJ,KAN,9,35,FALSE,outdoors,astroturf,52,0,11,-20,KAN,49,44136,2020,44136,KelcTr00,TE,Travis Kelce,KAN,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,109,1,25,0,0,0,0,0,0,KAN,NYJ,0,0,0,0,0,1,27.9,27.9,20.9,20.9,0,0,0,0,0,0,0,84,49,0,50,76,22.5,19,16.65,14.15
202011010kan,NYJ,KAN,9,35,FALSE,outdoors,astroturf,52,0,11,-20,KAN,49,44136,2020,44136,HillTy00,WR,Tyreek Hill,KAN,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,98,2,41,0,0,0,0,0,0,KAN,NYJ,0,0,0,0,0,0,25.8,25.8,23.8,23.8,0,0,0,0,0,0,0,130.2,17,0,50,76,17.35,15.6,16.4,14.4
202011010kan,NYJ,KAN,9,35,FALSE,outdoors,astroturf,52,0,11,-20,KAN,49,44136,2020,44136,HardMe00,WR,Mecole Hardman,KAN,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,96,1,30,0,0,0,0,0,0,KAN,NYJ,0,0,0,0,0,0,22.6,22.6,19.1,19.1,0,0,0,0,0,0,0,60.3,57,2,45,68,NA,NA,NA,NA
202011010kan,NYJ,KAN,9,35,FALSE,outdoors,astroturf,52,0,11,-20,KAN,49,44136,2020,44136,PrinBy00,WR,Byron Pringle,KAN,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,22,0,13,0,0,0,0,0,0,KAN,NYJ,0,0,0,0,0,0,5.2,5.2,3.7,3.7,0,0,0,0,0,0,0,56,8,0,37,56,NA,NA,NA,NA
202011010kan,NYJ,KAN,9,35,FALSE,outdoors,astroturf,52,0,11,-20,KAN,49,44136,2020,44136,RobiDe01,WR,Demarcus Robinson,KAN,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,63,1,26,0,0,0,0,0,0,KAN,NYJ,0,0,0,0,0,0,16.3,16.3,14.3,14.3,0,0,0,0,0,0,0,63,11,0,36,55,11.9,9.4,7.5,5.5
202011010kan,NYJ,KAN,9,35,FALSE,outdoors,astroturf,52,0,11,-20,KAN,49,44136,2020,44136,EdwaCl00,RB,Clyde Edwards-Helaire ,KAN,0,0,0,0,0,0,0,0,0,6,21,0,4,3,3,10,0,8,0,0,6,6,0,6,KAN,NYJ,0,0,0,0,0,0,6.1,6.1,4.6,4.6,0,0,0,0,11,10,0,-2.1,12,0,33,50,NA,NA,NA,NA
202011010kan,NYJ,KAN,9,35,FALSE,outdoors,astroturf,52,0,11,-20,KAN,49,44136,2020,44136,KeizNi00,TE,Nick Keizer,KAN,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,5,0,0,0,0,0,0,KAN,NYJ,0,0,0,0,0,0,1.5,1.5,1,1,0,0,0,0,0,0,0,24,4,0,19,29,NA,NA,NA,NA
202011010kan,NYJ,KAN,9,35,FALSE,outdoors,astroturf,52,0,11,-20,KAN,49,44136,2020,44136,BellLe00,RB,Le'Veon Bell,KAN,0,0,0,0,0,0,0,0,0,6,7,0,4,3,3,31,0,18,0,0,6,6,0,6,KAN,NYJ,0,0,0,0,0,0,6.8,6.8,5.3,5.3,0,0,0,0,0,7,0,-8.1,39,0,17,26,NA,NA,12.3,11.3
202011010kan,NYJ,KAN,9,35,FALSE,outdoors,astroturf,52,0,11,-20,KAN,49,44136,2020,44136,YeldDe00,TE,Deon Yelder,KAN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,5,0,0,0,0,0,0,KAN,NYJ,0,0,0,0,0,0,1.5,1.5,1,1,0,0,0,0,0,0,0,-3,8,0,16,24,NA,NA,NA,NA
202011010kan,NYJ,KAN,9,35,FALSE,outdoors,astroturf,52,0,11,-20,KAN,49,44136,2020,44136,HennCh01,QB,Chad Henne,KAN,3,4,17,0,0,0,0,10,82.3,1,0,0,0,0,0,0,0,0,0,0,1,5,4,1,KAN,NYJ,0,0,0,0,0,0,0.68,0.68,0.68,0.68,9,0,2,1,0,0,0,0,0,0,12,18,NA,NA,NA,NA
202011010kan,NYJ,KAN,9,35,FALSE,outdoors,astroturf,52,0,11,-20,KAN,49,44136,2020,44136,WillDa10,RB,Darrel Williams,KAN,0,0,0,0,0,0,0,0,0,3,19,0,11,1,1,7,0,7,0,0,3,3,0,3,KAN,NYJ,0,0,0,0,0,0,3.6,3.6,3.1,3.1,0,0,0,0,13,6,0,-1,8,0,8,12,NA,NA,NA,NA
202011010kan,NYJ,KAN,9,35,FALSE,outdoors,astroturf,52,0,11,-20,KAN,49,44136,2020,44136,ThomDa06,RB,Darwin Thompson,KAN,0,0,0,0,0,0,0,0,0,4,3,0,2,1,0,0,0,0,0,0,4,4,0,4,KAN,NYJ,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0,0,0,0,-2,5,0,0,0,1,7,11,NA,NA,NA,NA
202011010kan,NYJ,KAN,9,35,FALSE,outdoors,astroturf,52,0,11,-20,KAN,49,44136,2020,44136,TownTo01,P,Tommy Townsend,KAN,1,1,13,0,0,0,0,13,118.7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,KAN,NYJ,0,0,0,0,0,0,0.52,0.52,0.52,0.52,6,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
202011010kan,NYJ,KAN,9,35,FALSE,outdoors,astroturf,52,0,11,-20,KAN,49,44136,2020,44136,GrifRy00,TE,Ryan Griffin,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,28,NA,NA,8,5.5
202011010kan,NYJ,KAN,9,35,FALSE,outdoors,astroturf,52,0,11,-20,KAN,49,44136,2020,44136,WescTr00,TE,Trevon Wesco,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,NA,NA,NA,NA
202011010kan,NYJ,KAN,9,35,FALSE,outdoors,astroturf,52,0,11,-20,KAN,49,44136,2020,44136,KempMa00,WR,Marcus Kemp,KAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,NA,NA,NA,NA
202011010mia,LAR,MIA,17,28,FALSE,outdoors,grass,86,73,10,-3.5,LAR,46.5,44136,2020,44136,GoffJa00,QB,Jared Goff,LAR,35,61,355,1,2,2,15,26,65.9,0,0,0,0,0,0,0,0,0,2,0,0,63,63,0,LAR,MIA,0,0,0,1,0,0,17.2,17.2,10.2,10.2,378,7,30,1,0,0,0,0,0,0,95,100,16.9,16.9,18.56,17.56
202011010mia,LAR,MIA,17,28,FALSE,outdoors,grass,86,73,10,-3.5,LAR,46.5,44136,2020,44136,KuppCo00,WR,Cooper Kupp,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,110,0,22,0,0,0,0,0,0,LAR,MIA,0,0,0,0,0,1,25,25,16.5,16.5,0,0,0,0,0,0,0,152,61,3,92,97,11.9,9.1,11.9,9.1
202011010mia,LAR,MIA,17,28,FALSE,outdoors,grass,86,73,10,-3.5,LAR,46.5,44136,2020,44136,WoodRo02,WR,Robert Woods,LAR,0,0,0,0,0,0,0,0,0,2,9,1,5,8,7,85,1,26,0,0,2,2,0,2,LAR,MIA,0,0,0,0,0,0,28.4,28.4,24.9,24.9,0,0,0,0,9,0,0,47.2,43,0,88,93,14,12,15.25,12.3
202011010mia,LAR,MIA,17,28,FALSE,outdoors,grass,86,73,10,-3.5,LAR,46.5,44136,2020,44136,ReynJo00,WR,Josh Reynolds,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,44,0,15,0,0,0,0,0,0,LAR,MIA,0,0,0,0,0,0,8.4,8.4,6.4,6.4,0,0,0,0,0,0,0,84.6,34,0,77,81,10.75,8.75,9,6.5
202011010mia,LAR,MIA,17,28,FALSE,outdoors,grass,86,73,10,-3.5,LAR,46.5,44136,2020,44136,HigbTy00,TE,Tyler Higbee,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,14,0,13,0,0,0,0,0,0,LAR,MIA,0,0,0,0,0,0,3.4,3.4,2.4,2.4,0,0,0,0,0,0,0,9.2,12,0,57,60,6,4.5,22.4,15.1
202011010mia,LAR,MIA,17,28,FALSE,outdoors,grass,86,73,10,-3.5,LAR,46.5,44136,2020,44136,BrowMa03,RB,Malcolm Brown ,LAR,0,0,0,0,0,0,0,0,0,10,40,0,11,2,2,17,0,14,0,0,10,10,0,10,LAR,MIA,0,0,0,0,0,0,7.7,7.7,6.7,6.7,0,0,0,0,23,17,0,6,11,0,57,60,NA,NA,NA,NA
202011010mia,LAR,MIA,17,28,FALSE,outdoors,grass,86,73,10,-3.5,LAR,46.5,44136,2020,44136,EverGe00,TE,Gerald Everett,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,32,0,11,0,0,0,0,0,0,LAR,MIA,0,0,0,0,0,0,8.2,8.2,5.7,5.7,0,0,0,0,0,0,0,39.6,15,1,52,55,NA,NA,13.55,9.8
202011010mia,LAR,MIA,17,28,FALSE,outdoors,grass,86,73,10,-3.5,LAR,46.5,44136,2020,44136,AkerCa00,RB,Cam Akers ,LAR,0,0,0,0,0,0,0,0,0,9,35,0,10,1,1,19,0,19,0,0,9,9,0,9,LAR,MIA,0,0,0,0,0,0,6.4,6.4,5.9,5.9,0,0,0,0,12,23,1,9,10,0,20,21,NA,NA,NA,NA
202011010mia,LAR,MIA,17,28,FALSE,outdoors,grass,86,73,10,-3.5,LAR,46.5,44136,2020,44136,HendDa00,RB,Darrell Henderson,LAR,0,0,0,0,0,0,0,0,0,8,47,0,18,2,1,11,0,11,0,0,8,8,0,8,LAR,MIA,0,0,0,0,0,0,6.8,6.8,6.3,6.3,0,0,0,0,18,29,2,0,9,0,18,19,NA,NA,NA,NA
202011010mia,LAR,MIA,17,28,FALSE,outdoors,grass,86,73,10,-3.5,LAR,46.5,44136,2020,44136,JeffVa00,WR,Van Jefferson ,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,23,0,15,0,0,0,0,0,0,LAR,MIA,0,0,0,0,0,0,4.3,4.3,3.3,3.3,0,0,0,0,0,0,0,23,0,0,14,15,NA,NA,NA,NA
202011010mia,LAR,MIA,17,28,FALSE,outdoors,grass,86,73,10,-3.5,LAR,46.5,44136,2020,44136,TagoTu00,QB,Tua Tagovailoa ,MIA,12,22,93,1,0,1,3,15,80.3,2,0,0,2,0,0,0,0,0,1,1,1,25,24,1,MIA,LAR,0,0,0,0,0,0,6.72,6.72,5.72,5.72,118,4,8,0,0,0,0,0,0,0,49,100,NA,NA,NA,NA
202011010mia,LAR,MIA,17,28,FALSE,outdoors,grass,86,73,10,-3.5,LAR,46.5,44136,2020,44136,WillPr01,WR,Preston Williams,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,15,0,8,0,0,0,0,0,0,MIA,LAR,0,0,0,0,0,0,3.5,3.5,2.5,2.5,0,0,0,0,0,0,0,53,6,2,44,90,5.85,5.1,8.2,6.2
202011010mia,LAR,MIA,17,28,FALSE,outdoors,grass,86,73,10,-3.5,LAR,46.5,44136,2020,44136,GaskMy00,RB,Myles Gaskin,MIA,0,0,0,0,0,0,0,0,0,18,47,1,6,6,3,16,0,9,1,0,18,18,0,18,MIA,LAR,0,0,0,0,0,0,14.3,14.3,11.8,11.8,0,0,0,0,22,25,1,-3,15,1,43,88,NA,NA,NA,NA
202011010mia,LAR,MIA,17,28,FALSE,outdoors,grass,86,73,10,-3.5,LAR,46.5,44136,2020,44136,SmytDu00,TE,Durham Smythe,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,16,0,8,0,0,0,0,0,0,MIA,LAR,0,0,0,0,0,0,3.6,3.6,2.6,2.6,0,0,0,0,0,0,0,5,11,0,32,65,NA,NA,NA,NA
202011010mia,LAR,MIA,17,28,FALSE,outdoors,grass,86,73,10,-3.5,LAR,46.5,44136,2020,44136,ParkDe01,WR,DeVante Parker,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,3,0,0,0,0,0,0,MIA,LAR,0,0,0,0,0,0,7.3,7.3,6.8,6.8,0,0,0,0,0,0,0,1,0,0,29,59,14.1,11.6,16.3,13.8
202011010mia,LAR,MIA,17,28,FALSE,outdoors,grass,86,73,10,-3.5,LAR,46.5,44136,2020,44136,GesiMi00,TE,Mike Gesicki,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,0,8,0,0,0,0,0,0,MIA,LAR,0,0,0,0,0,0,1.8,1.8,1.3,1.3,0,0,0,0,0,0,0,42,0,0,28,57,NA,NA,8.8,7.05
202011010mia,LAR,MIA,17,28,FALSE,outdoors,grass,86,73,10,-3.5,LAR,46.5,44136,2020,44136,FordIs00,WR,Isaiah Ford,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,0,10,0,0,0,0,0,0,MIA,LAR,0,0,0,0,0,0,2,2,1.5,1.5,0,0,0,0,0,0,0,3,7,0,17,35,NA,NA,NA,NA
202011010mia,LAR,MIA,17,28,FALSE,outdoors,grass,86,73,10,-3.5,LAR,46.5,44136,2020,44136,GranJa00,WR,Jakeem Grant,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,15,0,15,0,0,0,0,0,0,MIA,LAR,0,1,0,0,0,0,8.5,2.5,8,2,0,0,0,0,0,0,0,17,0,0,16,33,NA,NA,NA,NA
202011010mia,LAR,MIA,17,28,FALSE,outdoors,grass,86,73,10,-3.5,LAR,46.5,44136,2020,44136,ShahAd00,TE,Adam Shaheen,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,MIA,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,16,33,NA,NA,NA,NA
202011010mia,LAR,MIA,17,28,FALSE,outdoors,grass,86,73,10,-3.5,LAR,46.5,44136,2020,44136,BreiMa00,RB,Matt Breida,MIA,0,0,0,0,0,0,0,0,0,4,13,0,6,0,0,0,0,0,0,0,4,4,0,4,MIA,LAR,0,0,0,0,0,0,1.3,1.3,1.3,1.3,0,0,0,0,8,5,0,0,0,0,8,16,NA,NA,NA,NA
202011010mia,LAR,MIA,17,28,FALSE,outdoors,grass,86,73,10,-3.5,LAR,46.5,44136,2020,44136,PerrMa00,RB,Malcolm Perry,MIA,0,0,0,0,0,0,0,0,0,1,-5,0,-5,1,1,10,0,10,0,0,1,1,0,1,MIA,LAR,0,0,0,0,0,0,1.5,1.5,1,1,0,0,0,0,-5,0,0,2,8,0,7,14,NA,NA,NA,NA
202011010mia,LAR,MIA,17,28,FALSE,outdoors,grass,86,73,10,-3.5,LAR,46.5,44136,2020,44136,HollMa00,WR,Mack Hollins,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,NA,NA,10.1,7.85
202011010phi,DAL,PHI,9,23,FALSE,outdoors,grass,49,66,17,-10.5,PHI,43,44136,2020,44136,DiNuBe00,QB,Ben DiNucci,DAL,21,40,180,0,0,4,48,15,64.6,5,22,0,10,0,0,0,0,0,2,1,4,49,45,4,DAL,PHI,0,0,0,0,0,0,7.4,7.4,5.4,5.4,313,12,14,8,22,0,0,0,0,0,79,100,NA,NA,NA,NA
202011010phi,DAL,PHI,9,23,FALSE,outdoors,grass,49,66,17,-10.5,PHI,43,44136,2020,44136,SchuDa00,TE,Dalton Schultz,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,53,0,15,0,0,0,0,0,0,DAL,PHI,0,0,0,0,0,0,11.3,11.3,8.3,8.3,0,0,0,0,0,0,0,72,18,0,75,95,4.2,3.2,4.2,3.2
202011010phi,DAL,PHI,9,23,FALSE,outdoors,grass,49,66,17,-10.5,PHI,43,44136,2020,44136,GallMi00,WR,Michael Gallup,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,61,0,14,0,0,0,0,0,0,DAL,PHI,0,0,0,0,0,0,13.1,13.1,9.6,9.6,0,0,0,0,0,0,0,82.8,49,1,69,87,7.8,6.5,9.4,7.65
202011010phi,DAL,PHI,9,23,FALSE,outdoors,grass,49,66,17,-10.5,PHI,43,44136,2020,44136,ElliEz00,RB,Ezekiel Elliott,DAL,0,0,0,0,0,0,0,0,0,19,63,0,11,2,1,10,0,10,0,0,19,19,0,19,DAL,PHI,0,0,0,0,0,0,8.3,8.3,7.8,7.8,0,0,0,0,40,23,0,0,14,0,62,78,23.35,21.1,20.3,17.2
202011010phi,DAL,PHI,9,23,FALSE,outdoors,grass,49,66,17,-10.5,PHI,43,44136,2020,44136,CoopAm00,WR,Amari Cooper,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,0,5,0,0,0,0,0,0,DAL,PHI,0,0,0,0,0,0,1.5,1.5,1,1,0,0,0,0,0,0,0,38,0,1,59,75,19,13.1,18.1,13.1
202011010phi,DAL,PHI,9,23,FALSE,outdoors,grass,49,66,17,-10.5,PHI,43,44136,2020,44136,LambCe00,WR,CeeDee Lamb ,DAL,0,0,0,0,0,0,0,0,0,1,19,0,19,5,4,27,0,12,0,0,1,1,0,1,DAL,PHI,0,0,0,0,0,0,8.6,8.6,6.6,6.6,0,0,0,0,16,3,0,36,10,0,37,47,15.7,11.45,15.7,11.45
202011010phi,DAL,PHI,9,23,FALSE,outdoors,grass,49,66,17,-10.5,PHI,43,44136,2020,44136,WilsCe01,WR,Cedrick Wilson Jr.,DAL,0,0,0,0,0,0,0,0,0,2,-11,0,-1,2,0,0,0,0,0,0,2,2,0,2,DAL,PHI,0,0,0,0,0,0,-1.1,-1.1,-1.1,-1.1,0,0,0,0,-11,0,0,54,0,0,19,24,NA,NA,NA,NA
202011010phi,DAL,PHI,9,23,FALSE,outdoors,grass,49,66,17,-10.5,PHI,43,44136,2020,44136,PollTo00,RB,Tony Pollard,DAL,0,0,0,0,0,0,0,0,0,7,40,0,14,2,2,24,0,14,0,0,7,7,0,7,DAL,PHI,0,0,0,0,0,0,8.4,8.4,7.4,7.4,0,0,0,0,23,17,0,-5,29,0,17,22,NA,NA,NA,NA
202011010phi,DAL,PHI,9,23,FALSE,outdoors,grass,49,66,17,-10.5,PHI,43,44136,2020,44136,BrowNo00,WR,Noah Brown,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,DAL,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,16,20,NA,NA,NA,NA
202011010phi,DAL,PHI,9,23,FALSE,outdoors,grass,49,66,17,-10.5,PHI,43,44136,2020,44136,JoneCh02,P,Chris Jones,DAL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,DAL,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
202011010phi,DAL,PHI,9,23,FALSE,outdoors,grass,49,66,17,-10.5,PHI,43,44136,2020,44136,WentCa00,QB,Carson Wentz ,PHI,15,27,123,2,2,4,29,32,61.2,4,17,0,9,0,0,0,0,0,2,1,3,35,32,3,PHI,DAL,0,0,0,0,0,0,10.62,10.62,6.62,6.62,298,4,9,3,16,1,0,0,0,0,64,100,20.42,19.42,19.7,18.96
202011010phi,DAL,PHI,9,23,FALSE,outdoors,grass,49,66,17,-10.5,PHI,43,44136,2020,44136,FulgTr00,WR,Travis Fulgham,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,78,1,32,0,0,0,0,0,0,PHI,DAL,0,0,0,0,0,0,19.8,19.8,16.8,16.8,0,0,0,0,0,0,0,67.9,19,0,60,94,15.9,13.15,15.9,13.15
202011010phi,DAL,PHI,9,23,FALSE,outdoors,grass,49,66,17,-10.5,PHI,43,44136,2020,44136,WardGr02,WR,Greg Ward,PHI,0,0,0,0,0,0,0,0,0,1,2,0,2,5,3,10,0,6,0,0,1,1,0,1,PHI,DAL,0,0,0,0,0,0,4.2,4.2,2.7,2.7,0,0,0,0,2,0,0,24,1,0,59,92,15.2,12.7,11.3,9.05
202011010phi,DAL,PHI,9,23,FALSE,outdoors,grass,49,66,17,-10.5,PHI,43,44136,2020,44136,GoedDa00,TE,Dallas Goedert,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,0,15,0,0,0,0,0,0,PHI,DAL,0,0,0,0,0,0,2.5,2.5,2,2,0,0,0,0,0,0,0,13,2,0,54,84,7,5,10.5,8.25
202011010phi,DAL,PHI,9,23,FALSE,outdoors,grass,49,66,17,-10.5,PHI,43,44136,2020,44136,ReagJa00,WR,Jalen Reagor ,PHI,0,0,0,0,0,0,0,0,0,1,6,0,6,6,3,16,1,8,0,0,1,1,0,1,PHI,DAL,0,0,0,0,0,0,11.2,11.2,9.7,9.7,0,0,0,0,6,0,0,75,6,1,47,73,8.1,6.1,8.1,6.1
202011010phi,DAL,PHI,9,23,FALSE,outdoors,grass,49,66,17,-10.5,PHI,43,44136,2020,44136,ScotBo02,RB,Boston Scott,PHI,0,0,0,0,0,0,0,0,0,15,70,0,19,2,2,9,0,6,0,0,15,15,0,15,PHI,DAL,0,0,0,0,0,0,9.9,9.9,8.9,8.9,0,0,0,0,39,31,5,8,1,0,42,66,NA,NA,NA,NA
202011010phi,DAL,PHI,9,23,FALSE,outdoors,grass,49,66,17,-10.5,PHI,43,44136,2020,44136,ClemCo00,RB,Corey Clement,PHI,0,0,0,0,0,0,0,0,0,5,24,0,7,2,1,4,0,4,0,0,5,5,0,5,PHI,DAL,0,0,0,0,0,0,3.8,3.8,3.3,3.3,0,0,0,0,16,8,0,-2,3,1,20,31,NA,NA,NA,NA
202011010phi,DAL,PHI,9,23,FALSE,outdoors,grass,49,66,17,-10.5,PHI,43,44136,2020,44136,HighJo00,WR,John Hightower,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,PHI,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.1,0,0,10,16,4.2,3.2,4.2,3.2
202011010phi,DAL,PHI,9,23,FALSE,outdoors,grass,49,66,17,-10.5,PHI,43,44136,2020,44136,HurtJa00,QB,Jalen Hurts ,PHI,1,1,9,0,0,0,0,9,104.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,PHI,DAL,0,0,0,0,0,0,0.36,0.36,0.36,0.36,6,0,0,0,0,0,0,0,0,0,3,5,NA,NA,NA,NA
